,A,actions,delta_shares,quantity,delta_vt,total_reward,total_profit,portfolio_value,nav,cash
928,45.83793672389073,4,0,-1000,-23.743635972977017,3795.0548007395078,4014.9207123033993,54014.9207123034,-45861.680359863705,99876.6010721671
929,45.861680359863705,4,0,-1000,-95.63541406693332,3698.9620800513867,3919.285298236464,53919.285298236464,-45957.31577393064,99876.6010721671
930,45.95731577393064,4,0,-1000,-103.74258964457539,3594.681364161503,3815.5427085918927,53815.54270859189,-46061.05836357521,99876.6010721671
931,46.06105836357521,4,0,-1000,16.73540177407773,3611.402762251954,3832.2781103659654,53832.278110365965,-46044.32296180114,99876.6010721671
932,46.044322961801136,4,0,-1000,-20.186814632545236,3591.195572245158,3812.091295733422,53812.09129573342,-46064.50977643368,99876.6010721671
933,46.06450977643368,4,0,-1000,89.58215721542473,3680.376481316014,3901.673452948846,53901.673452948846,-45974.92761921826,99876.6010721671
934,45.974927619218256,4,0,-1000,20.172489116866643,3700.528623967022,3921.8459420657164,53921.84594206572,-45954.75513010139,99876.6010721671
935,45.95475513010139,4,0,-1000,54.469780888751984,3754.8500570042706,3976.3157229544668,53976.31572295447,-45900.28534921264,99876.6010721671
936,45.90028534921264,4,0,-1000,65.20014302621036,3819.8376470979492,4041.5158659806766,54041.51586598068,-45835.08520618643,99876.6010721671
937,45.83508520618643,4,0,-1000,-109.23979510295823,3710.001185353284,3932.2760708777205,53932.27607087772,-45944.325001289384,99876.6010721671
938,45.944325001289386,4,0,-1000,51.34171694484735,3761.211103703189,3983.6177878225644,53983.617787822564,-45892.98328434454,99876.6010721671
939,45.89298328434454,4,0,-1000,34.38012013923242,3795.5321242093823,4017.997907961799,54017.9979079618,-45858.603164205306,99876.6010721671
940,45.858603164205306,4,0,-1000,-23.842502543558908,3771.6611984194465,3994.1554054182416,53994.15540541824,-45882.44566674886,99876.6010721671
941,45.882445666748865,4,0,-1000,-84.39842366919947,3686.906620054355,3909.756981749044,53909.756981749044,-45966.84409041806,99876.6010721671
942,45.966844090418064,4,0,-1000,-31.393286026805356,3655.4640571071714,3878.3636957222334,53878.36369572223,-45998.23737644487,99876.6010721671
943,45.99823737644487,4,0,-1000,-179.95471717886602,3473.890154916559,3698.408978543368,53698.40897854337,-46178.19209362374,99876.6010721671
944,46.178192093623736,4,0,-1000,4.77413497331014,3478.663150271632,3703.1831135166794,53703.18311351668,-46173.417958650425,99876.6010721671
945,46.173417958650425,4,0,-1000,-16.998764454683624,3461.6499379172988,3686.184349061994,53686.184349061994,-46190.41672310511,99876.6010721671
946,46.19041672310511,4,0,-1000,-18.107885630804788,3443.525657510393,3668.0764634311927,53668.07646343119,-46208.52460873591,99876.6010721671
947,46.208524608735914,4,0,-1000,-93.97380130117483,3349.110302442669,3574.102662130019,53574.10266213002,-46302.498410037086,99876.6010721671
948,46.30249841003709,4,0,-1000,-33.324982588816,3315.729792130626,3540.777679541199,53540.7776795412,-46335.823392625905,99876.6010721671
949,46.335823392625905,4,0,-1000,7.517897189053713,3323.244863380772,3548.2955767302556,53548.295576730256,-46328.30549543685,99876.6010721671
950,46.32830549543685,4,0,-1000,61.93740242787271,3384.9904537176694,3610.2329791581287,53610.23297915813,-46266.368093008976,99876.6010721671
951,46.26636809300898,4,0,-1000,-16.096193219787835,3368.881306126073,3594.136785938339,53594.13678593834,-46282.464286228766,99876.6010721671
952,46.282464286228766,4,0,-1000,-91.91163878895026,3276.5472798698793,3502.2251471493873,53502.22514714939,-46374.37592501772,99876.6010721671
953,46.374375925017716,4,0,-1000,26.80926890039359,3303.320611925324,3529.0344160497843,53529.034416049784,-46347.56665611732,99876.6010721671
954,46.34756665611732,4,0,-1000,-34.77983436079768,3268.4802957206184,3494.2545816889833,53494.25458168898,-46382.34649047812,99876.6010721671
955,46.38234649047812,4,0,-1000,-16.24515410549776,3252.221946363525,3478.0094275834854,53478.009427583485,-46398.59164458362,99876.6010721671
956,46.39859164458362,4,0,-1000,-56.792124698091584,3195.2685543940474,3421.217302885394,53421.217302885394,-46455.38376928171,99876.6010721671
957,46.45538376928171,4,0,-1000,52.74517119786282,3247.8746229376757,3473.9624740832587,53473.96247408326,-46402.638598083846,99876.6010721671
958,46.40263859808385,4,0,-1000,-154.34463292103118,3092.338876731068,3319.617841162224,53319.617841162224,-46556.98323100488,99876.6010721671
959,46.55698323100488,4,0,-1000,84.05268119576448,3176.0383152660224,3403.670522357992,53403.67052235799,-46472.93054980911,99876.6010721671
960,46.472930549809114,4,0,-1000,23.924236026900303,3199.933932839449,3427.59475838489,53427.59475838489,-46449.006313782214,99876.6010721671
961,46.44900631378221,4,0,-1000,-61.757222946383195,3137.9860121637635,3365.837535438506,53365.837535438506,-46510.7635367286,99876.6010721671
962,46.5107635367286,4,0,-1000,-19.615114804416578,3118.3516597229072,3346.2224206340907,53346.22242063409,-46530.378651533014,99876.6010721671
963,46.53037865153301,4,0,-1000,-54.74051664545243,3063.461316869324,3291.4819039886424,53291.48190398864,-46585.11916817846,99876.6010721671
964,46.585119168178466,4,0,-1000,32.580648944424695,3095.988890879467,3324.0625529330646,53324.062552933065,-46552.53851923404,99876.6010721671
965,46.55253851923404,4,0,-1000,4.832275277259157,3100.8199986125082,3328.894828210323,53328.89482821032,-46547.70624395678,99876.6010721671
966,46.54770624395678,4,0,-1000,-0.8975427426847205,3099.922415590675,3327.997285467638,53327.99728546764,-46548.60378669947,99876.6010721671
967,46.548603786699466,4,0,-1000,-103.50963201456409,2995.8770713801214,3224.4876534530777,53224.48765345308,-46652.11341871403,99876.6010721671
968,46.65211341871403,4,0,-1000,-45.66312487227009,2950.1096904591964,3178.8245285808007,53178.8245285808,-46697.776543586304,99876.6010721671
969,46.6977765435863,4,0,-1000,-52.73020986673771,2897.240456840829,3126.0943187140656,53126.094318714066,-46750.50675345304,99876.6010721671
970,46.75050675345304,4,0,-1000,43.391062980632,2940.5373806041316,3169.4853816946998,53169.4853816947,-46707.115690472405,99876.6010721671
971,46.707115690472406,4,0,-1000,-64.1297358839168,2876.2020135689877,3105.355645810785,53105.355645810785,-46771.24542635632,99876.6010721671
972,46.77124542635632,4,0,-1000,-15.00975831415019,2861.180990612605,3090.345887496631,53090.34588749663,-46786.255184670474,99876.6010721671
973,46.78625518467047,4,0,-1000,-92.08926321251454,2768.6677057801394,2998.2566242841203,52998.25662428412,-46878.344447882984,99876.6010721671
974,46.87834444788299,4,0,-1000,-133.79662510004664,2633.9760038356844,2864.4599991840732,52864.45999918407,-47012.14107298303,99876.6010721671
975,47.012141072983034,4,0,-1000,20.31040105470794,2654.2657792708424,2884.7704002387763,52884.770400238776,-46991.83067192833,99876.6010721671
976,46.99183067192833,4,0,-1000,26.912551610564606,2681.1421166096975,2911.6829518493396,52911.68295184934,-46964.918120317765,99876.6010721671
977,46.96491812031776,4,0,-1000,57.27122125993844,2738.2493382304056,2968.954173109283,52968.95417310928,-46907.64689905782,99876.6010721671
978,46.90764689905782,4,0,-1000,9.440584362621962,2747.685466361372,2978.394757471906,52978.394757471906,-46898.2063146952,99876.6010721671
979,46.8982063146952,4,0,-1000,25.247062462099734,2772.9006581153235,3003.641819934004,53003.641819934004,-46872.9592522331,99876.6010721671
980,46.8729592522331,4,0,-1000,-23.920662928311742,2748.951385281265,2979.7211570056897,52979.72115700569,-46896.879915161415,99876.6010721671
981,46.89687991516141,4,0,-1000,9.503585111225732,2758.4504544859924,2989.224742116916,52989.224742116916,-46887.37633005019,99876.6010721671
982,46.88737633005019,4,0,-1000,23.8872265985961,2782.3091511048597,3013.111968715515,53013.111968715515,-46863.48910345159,99876.6010721671
983,46.86348910345159,4,0,-1000,-70.69182182729605,2711.3674625939007,2942.4201468882165,52942.42014688822,-46934.18092527889,99876.6010721671
984,46.93418092527889,4,0,-1000,62.127399162811514,2773.3018710703755,3004.547546051028,53004.54754605103,-46872.05352611608,99876.6010721671
985,46.872053526116076,4,0,-1000,-28.80186776636151,2744.4585259246724,2975.745678284664,52975.745678284664,-46900.85539388244,99876.6010721671
986,46.90085539388244,4,0,-1000,26.833973941364775,2771.256496758163,3002.5796522260353,53002.579652226035,-46874.02141994107,99876.6010721671
987,46.87402141994107,4,0,-1000,-48.12622409951928,2723.01446598634,2954.453428126515,52954.453428126515,-46922.14764404059,99876.6010721671
988,46.92214764404059,4,0,-1000,-92.09473754802389,2630.495656404114,2862.3586905784905,52862.35869057849,-47014.242381588614,99876.6010721671
989,47.014242381588616,4,0,-1000,20.067628302669505,2650.543149221499,2882.42631888116,52882.42631888116,-46994.174753285944,99876.6010721671
990,46.99417475328595,4,0,-1000,-29.40052637849533,2621.099403295437,2853.02579250266,52853.02579250266,-47023.575279664445,99876.6010721671
991,47.02357527966444,4,0,-1000,-11.971347086721096,2609.120890551162,2841.054445415939,52841.05444541594,-47035.546626751166,99876.6010721671
992,47.03554662675116,4,0,-1000,53.06582622387879,2662.0459176793997,2894.1202716398184,52894.12027163982,-46982.480800527286,99876.6010721671
993,46.982480800527284,4,0,-1000,-16.082322935957905,2645.950662687891,2878.037948703859,52878.03794870386,-46998.563123463246,99876.6010721671
994,46.99856312346324,4,0,-1000,-19.301047915902814,2626.6309882494556,2858.7369007879606,52858.73690078796,-47017.864171379144,99876.6010721671
995,47.017864171379145,4,0,-1000,-27.540991251285618,2599.0520716882147,2831.1959095366765,52831.19590953668,-47045.40516263043,99876.6010721671
996,47.04540516263043,4,0,-1000,13.118464500308846,2612.1619314829813,2844.314374036985,52844.314374036985,-47032.28669813012,99876.6010721671
997,47.03228669813012,4,0,-1000,-6.345208992399876,2605.8147094067235,2837.969165044582,52837.96916504458,-47038.63190712252,99876.6010721671
998,47.03863190712252,4,0,-1000,76.1996766151185,2681.7240664860296,2914.1688416597026,52914.1688416597,-46962.4322305074,99876.6010721671
999,46.9624322305074,4,0,-1000,23.69619709818238,2705.392188096366,2937.865038757882,52937.86503875788,-46938.73603340922,99876.6010721671
1000,46.93873603340922,4,0,-1000,-37.00186657069082,2668.3218646191895,2900.8631721871934,52900.86317218719,-46975.73789997991,99876.6010721671
1001,46.97573789997991,4,0,-1000,-59.40833811341406,2608.7370589739057,2841.454834073782,52841.45483407378,-47035.14623809332,99876.6010721671
1002,47.035146238093326,4,0,-1000,28.002984452363933,2636.7008350693577,2869.4578185261416,52869.45781852614,-47007.14325364096,99876.6010721671
1003,47.00714325364096,4,0,-1000,-7.042068727933781,2629.6562868048254,2862.4157497982087,52862.41574979821,-47014.185322368896,99876.6010721671
1004,47.014185322368895,4,0,-1000,-15.245353763027936,2614.3993120012296,2847.1703960351806,52847.17039603518,-47029.430676131924,99876.6010721671
1005,47.02943067613192,4,0,-1000,-13.481972805841735,2600.908251015851,2833.688423229338,52833.68842322934,-47042.91264893777,99876.6010721671
1006,47.042912648937765,4,0,-1000,-36.06981257039621,2564.7733868765117,2797.618610658945,52797.618610658945,-47078.98246150816,99876.6010721671
1007,47.07898246150816,4,0,-1000,120.81160024199988,2684.85521498086,2918.430210900944,52918.430210900944,-46958.17086126616,99876.6010721671
1008,46.95817086126616,4,0,-1000,3.193685129602386,2688.0483901292273,2921.623896030549,52921.62389603055,-46954.977176136555,99876.6010721671
1009,46.95497717613656,4,0,-1000,-15.957165615809288,2672.0784929566935,2905.666730414734,52905.666730414734,-46970.93434175237,99876.6010721671
1010,46.97093434175237,4,0,-1000,66.31970624931682,2738.1782840341607,2971.986436664054,52971.986436664054,-46904.61463550305,99876.6010721671
1011,46.90461463550305,4,0,-1000,-111.25403519216803,2626.3053758246656,2860.7324014718833,52860.73240147188,-47015.86867069522,99876.6010721671
1012,47.01586867069522,4,0,-1000,-10.823466742515109,2615.476051710534,2849.9089347293702,52849.90893472937,-47026.692137437734,99876.6010721671
1013,47.026692137437735,4,0,-1000,-104.16915783226699,2510.764333206093,2745.739776897106,52745.739776897106,-47130.86129527,99876.6010721671
1014,47.13086129527,4,0,-1000,52.58350582174387,2563.2095877736115,2798.3232827188476,52798.32328271885,-47078.27778944826,99876.6010721671
1015,47.07827778944826,4,0,-1000,60.288832404118864,2623.3166830120977,2858.612115122967,52858.61211512297,-47017.98895704414,99876.6010721671
1016,47.01798895704414,4,0,-1000,-14.993655268128236,2608.3117872590547,2843.6184598548352,52843.618459854835,-47032.98261231227,99876.6010721671
1017,47.03298261231227,4,0,-1000,111.44386188988875,2719.134662431297,2955.0623217447283,52955.06232174473,-46921.538750422376,99876.6010721671
1018,46.92153875042238,4,0,-1000,-14.349152724022929,2704.775214798079,2940.7131690207025,52940.7131690207,-46935.8879031464,99876.6010721671
1019,46.9358879031464,4,0,-1000,-6.535818509796343,2698.237260442103,2934.1773505109086,52934.17735051091,-46942.423721656196,99876.6010721671
1020,46.9424237216562,4,0,-1000,-67.55633350795875,2630.452734024292,2866.6210170029517,52866.62101700295,-47009.98005516415,99876.6010721671
1021,47.00998005516416,4,0,-1000,-46.70965085833956,2583.633993591787,2819.91136614461,52819.91136614461,-47056.689706022495,99876.6010721671
1022,47.056689706022496,4,0,-1000,27.694677500321063,2611.290321334016,2847.606043644926,52847.606043644926,-47028.99502852218,99876.6010721671
1023,47.028995028522175,4,0,-1000,72.85607282069861,2683.880993787372,2920.4621164656273,52920.46211646563,-46956.13895570148,99876.6010721671
1024,46.956138955701476,4,0,-1000,-113.92552946179535,2569.306513012419,2806.5365870038295,52806.53658700383,-47070.064485163275,99876.6010721671
1025,47.07006448516327,4,0,-1000,52.61984763490801,2621.7879182290712,2859.1564346387386,52859.15643463874,-47017.444637528366,99876.6010721671
1026,47.017444637528364,4,0,-1000,69.38736863341433,2690.934556516192,2928.5438032721577,52928.54380327216,-46948.05726889495,99876.6010721671
1027,46.94805726889495,4,0,-1000,71.89048480278615,2762.566629228719,3000.434288074939,53000.43428807494,-46876.166784092165,99876.6010721671
1028,46.87616678409216,4,0,-1000,-74.21092168673482,2688.0803444971048,2926.223366388207,52926.22336638821,-46950.3777057789,99876.6010721671
1029,46.9503777057789,4,0,-1000,34.35888799665321,2722.3802058345395,2960.5822543848626,52960.58225438486,-46916.01881778224,99876.6010721671
1030,46.916018817782245,4,0,-1000,49.897682688801126,2772.153399586455,3010.479937073658,53010.47993707366,-46866.121135093446,99876.6010721671
1031,46.866121135093444,4,0,-1000,-9.210788368399392,2762.9383692869374,3001.269148705258,53001.26914870526,-46875.33192346185,99876.6010721671
1032,46.87533192346184,4,0,-1000,13.6326821776791,2776.5617589634485,3014.90183088294,53014.90183088294,-46861.699241284165,99876.6010721671
1033,46.861699241284164,4,0,-1000,44.8327441498364,2821.2940043658846,3059.7345750327804,53059.73457503278,-46816.866497134324,99876.6010721671
1034,46.81686649713433,4,0,-1000,-50.03246341969003,2771.1363785764024,3009.7021116130854,53009.702111613085,-46866.89896055402,99876.6010721671
1035,46.86689896055402,4,0,-1000,-70.7453510081919,2700.1407823337468,2938.956760604895,52938.956760604895,-46937.64431156221,99876.6010721671
1036,46.93764431156221,4,0,-1000,-65.5322794601716,2634.393778891013,2873.4244811447206,52873.42448114472,-47003.176591022384,99876.6010721671
1037,47.00317659102238,4,0,-1000,-51.08667338533479,2583.176613095799,2822.337807759388,52822.33780775939,-47054.26326440772,99876.6010721671
1038,47.054263264407716,4,0,-1000,-26.87914663615487,2556.2613420334496,2795.458661123237,52795.45866112324,-47081.14241104387,99876.6010721671
1039,47.08114241104387,4,0,-1000,118.01526324704525,2673.5802251625314,2913.473924370279,52913.47392437028,-46963.127147796826,99876.6010721671
1040,46.963127147796826,4,0,-1000,-111.07598197742163,2561.8873494964973,2802.397942392854,52802.397942392854,-47074.20312977425,99876.6010721671
1041,47.07420312977425,4,0,-1000,-20.187067236726364,2541.67990637559,2782.210875156132,52782.21087515613,-47094.39019701097,99876.6010721671
1042,47.09439019701097,4,0,-1000,-40.59924615464183,2500.9982452815316,2741.6116290014907,52741.61162900149,-47134.989443165614,99876.6010721671
1043,47.134989443165615,4,0,-1000,-74.45703744367194,2426.2640153166153,2667.154591557817,52667.15459155782,-47209.44648060929,99876.6010721671
1044,47.20944648060929,4,0,-1000,-95.86773952490546,2329.9367446176293,2571.286852032914,52571.286852032914,-47305.31422013419,99876.6010721671
1045,47.30531422013419,4,0,-1000,-28.071349026546955,2301.825995559274,2543.215503006366,52543.215503006366,-47333.38556916074,99876.6010721671
1046,47.33338556916074,4,0,-1000,-29.23579567806911,2272.5474632937585,2513.979707328297,52513.9797073283,-47362.62136483881,99876.6010721671
1047,47.36262136483881,4,0,-1000,40.04790163904204,2312.515173211516,2554.0276089673353,52554.027608967335,-47322.57346319977,99876.6010721671
1048,47.32257346319977,4,0,-1000,-2.286739511447422,2310.228172241189,2551.740869455891,52551.74086945589,-47324.860202711214,99876.6010721671
1049,47.324860202711214,4,0,-1000,57.059475381720404,2367.1248584363675,2608.800344837611,52608.80034483761,-47267.80072732949,99876.6010721671
1050,47.267800727329494,4,0,-1000,48.02696944753393,2415.036498394186,2656.8273142851467,52656.82731428515,-47219.77375788196,99876.6010721671
1051,47.21977375788196,4,0,-1000,59.558547221314484,2474.4176845881448,2716.38586150646,52716.38586150646,-47160.215210660645,99876.6010721671
1052,47.160215210660645,4,0,-1000,10.328223116196966,2484.7405740947047,2726.714084622654,52726.714084622654,-47149.88698754445,99876.6010721671
1053,47.14988698754445,4,0,-1000,-70.0813299246903,2414.4136745298138,2656.6327546979664,52656.63275469797,-47219.96831746914,99876.6010721671
1054,47.21996831746914,4,0,-1000,-212.30269689991133,2199.8573558743537,2444.3300577980553,52444.330057798055,-47432.27101436905,99876.6010721671
1055,47.43227101436905,4,0,-1000,-12.782391858060294,2187.066794539213,2431.5476659399937,52431.547665939994,-47445.05340622711,99876.6010721671
1056,47.44505340622711,4,0,-1000,90.3187367715148,2276.9776576001277,2521.8664027115083,52521.86640271151,-47354.734669455596,99876.6010721671
1057,47.354734669455596,4,0,-1000,-84.86170311276453,2191.755879054603,2437.004699598743,52437.00469959874,-47439.59637256836,99876.6010721671
1058,47.43959637256836,4,0,-1000,20.105825618330186,2211.8414924617437,2457.1105252170746,52457.110525217075,-47419.49054695003,99876.6010721671
1059,47.41949054695003,4,0,-1000,44.210359059576376,2255.9541237289113,2501.3208842766544,52501.320884276654,-47375.28018789045,99876.6010721671
1060,47.37528018789045,4,0,-1000,-14.13239546680245,2241.8117420320273,2487.1884888098502,52487.18848880985,-47389.412583357254,99876.6010721671
1061,47.389412583357256,4,0,-1000,83.00072943418257,2324.4680154118796,2570.189218244028,52570.18921824403,-47306.41185392308,99876.6010721671
1062,47.30641185392307,4,0,-1000,-14.957880589328454,2309.498947912965,2555.2313376547027,52555.2313376547,-47321.3697345124,99876.6010721671
1063,47.3213697345124,4,0,-1000,5.841629849200558,2315.338871530201,2561.072967503904,52561.072967503904,-47315.5281046632,99876.6010721671
1064,47.3155281046632,4,0,-1000,-6.655655373336344,2308.681001269442,2554.417312130565,52554.417312130565,-47322.18376003654,99876.6010721671
1065,47.32218376003654,4,0,-1000,-25.604566861375133,2283.043654715859,2528.8127452691915,52528.81274526919,-47347.78832689791,99876.6010721671
1066,47.34778832689791,4,0,-1000,-4.590981855493226,2278.4516190046456,2524.2217634136978,52524.2217634137,-47352.37930875341,99876.6010721671
1067,47.352379308753406,4,0,-1000,-1.1655293205450334,2277.2860217611706,2523.05623409315,52523.05623409315,-47353.544838073954,99876.6010721671
1068,47.35354483807395,4,0,-1000,-19.11497223618852,2258.1527804168027,2503.9412618569622,52503.94126185696,-47372.65981031014,99876.6010721671
1069,47.37265981031014,4,0,-1000,-27.90851687267093,2230.20531927843,2476.0327449842953,52476.032744984295,-47400.56832718281,99876.6010721671
1070,47.40056832718281,4,0,-1000,69.02351209669177,2298.990619114014,2545.0562570809852,52545.056257080985,-47331.54481508612,99876.6010721671
1071,47.33154481508612,4,0,-1000,95.54932518901182,2394.083460625822,2640.60558227,52640.60558227,-47235.995489897105,99876.6010721671
1072,47.23599548989711,4,0,-1000,4.04282672085543,2398.125470124283,2644.6484089908554,52644.648408990855,-47231.95266317625,99876.6010721671
1073,47.23195266317625,4,0,-1000,95.52845429220014,2493.19764013751,2740.17686328305,52740.17686328305,-47136.424208884055,99876.6010721671
1074,47.13642420888405,4,0,-1000,-5.912298540394545,2487.2835938334138,2734.2645647426616,52734.26456474266,-47142.33650742444,99876.6010721671
1075,47.142336507424446,4,0,-1000,-62.70334426395863,2424.383664100361,2671.561220478703,52671.5612204787,-47205.0398516884,99876.6010721671
1076,47.205039851688404,4,0,-1000,-40.621756300495804,2383.679401445618,2630.9394641782055,52630.939464178206,-47245.6616079889,99876.6010721671
1077,47.2456616079889,4,0,-1000,69.90701986279646,2453.3420717371096,2700.8464840410015,52700.846484041,-47175.7545881261,99876.6010721671
1078,47.175754588126104,4,0,-1000,57.282129097259826,2510.4601387186735,2758.1286131382585,52758.12861313826,-47118.472459028846,99876.6010721671
1079,47.118472459028844,4,0,-1000,-21.958904235766852,2488.4771248091447,2736.1697089024965,52736.1697089025,-47140.43136326461,99876.6010721671
1080,47.14043136326461,4,0,-1000,26.66828681368827,2515.109851746754,2762.8379957161815,52762.83799571618,-47113.76307645092,99876.6010721671
1081,47.11376307645092,4,0,-1000,21.015753154770778,2536.1035218074917,2783.8537488709553,52783.853748870955,-47092.74732329615,99876.6010721671
1082,47.09274732329615,4,0,-1000,-39.84800845631753,2496.1761201622776,2744.0057404146355,52744.005740414636,-47132.59533175247,99876.6010721671
1083,47.13259533175247,4,0,-1000,65.68424345350365,2561.644642623878,2809.689983868142,52809.68998386814,-47066.91108829896,99876.6010721671
1084,47.066911088298966,4,0,-1000,26.62046192426004,2588.229672098485,2836.3104457923982,52836.3104457924,-47040.290626374706,99876.6010721671
1085,47.040290626374706,4,0,-1000,53.11517125788612,2641.2037822854836,2889.425617050285,52889.425617050285,-46987.17545511682,99876.6010721671
1086,46.98717545511682,4,0,-1000,69.18294565079464,2710.1474139378324,2958.608562701076,52958.608562701076,-46917.99250946603,99876.6010721671
1087,46.917992509466025,4,0,-1000,56.75100528611665,2766.7373853939,3015.359567987194,53015.359567987194,-46861.24150417991,99876.6010721671
1088,46.86124150417991,4,0,-1000,-45.00184469159052,2721.634282401027,2970.3577232956086,52970.35772329561,-46906.243348871496,99876.6010721671
1089,46.9062433488715,4,0,-1000,-3.520678857270809,2718.1129837847757,2966.8370444383327,52966.83704443833,-46909.76402772877,99876.6010721671
1090,46.90976402772877,4,0,-1000,58.20396779576953,2776.147566487187,3025.0410122341054,53025.041012234105,-46851.560059933,99876.6010721671
1091,46.851560059933,4,0,-1000,15.225185306938727,2791.361161480744,3040.2661975410447,53040.266197541045,-46836.33487462606,99876.6010721671
1092,46.83633487462606,4,0,-1000,108.33711689310377,2899.1114318290124,3148.603314434149,53148.60331443415,-46727.997757732956,99876.6010721671
1093,46.72799775773296,4,0,-1000,48.34639810943031,2947.340961227935,3196.949712543581,53196.94971254358,-46679.65135962352,99876.6010721671
1094,46.67965135962353,4,0,-1000,-142.20729377476005,2804.122521733038,3054.7424187688157,53054.742418768816,-46821.85865339829,99876.6010721671
1095,46.82185865339829,4,0,-1000,5.889889293847261,2810.0106764870907,3060.632308062668,53060.63230806267,-46815.96876410444,99876.6010721671
1096,46.81596876410444,4,0,-1000,-48.551404844040746,2761.3414096974334,3012.0809032186226,53012.08090321862,-46864.52016894848,99876.6010721671
1097,46.86452016894848,4,0,-1000,4.255934775606818,2765.5964388239995,3016.336837994233,53016.33683799423,-46860.26423417287,99876.6010721671
1098,46.860264234172874,4,0,-1000,-23.16298336106115,2742.406629273029,2993.173854633169,52993.17385463317,-46883.427217533936,99876.6010721671
1099,46.883427217533935,4,0,-1000,-44.079876766176085,2698.229600730067,2949.0939778669926,52949.09397786699,-46927.50709430011,99876.6010721671
1100,46.92750709430011,4,0,-1000,73.16782177221626,2771.129745995139,3022.2617996392073,53022.26179963921,-46854.3392725279,99876.6010721671
1101,46.854339272527895,4,0,-1000,1.9654178183046156,2773.0949706700835,3024.227217457512,53024.22721745751,-46852.37385470959,99876.6010721671
1102,46.85237385470959,4,0,-1000,-104.81452317559814,2667.731143281059,2919.412694281913,52919.41269428191,-46957.18837788519,99876.6010721671
1103,46.95718837788519,4,0,-1000,52.7151101600154,2720.3073092991153,2972.1278044419305,52972.12780444193,-46904.473267725174,99876.6010721671
1104,46.90447326772517,4,0,-1000,37.475010930123176,2757.712101407028,3009.6028153720545,53009.602815372054,-46866.99825679505,99876.6010721671
1105,46.86699825679505,4,0,-1000,20.304994376616037,2777.996481143812,3029.907809748671,53029.90780974867,-46846.693262418434,99876.6010721671
1106,46.846693262418434,4,0,-1000,-17.910961797980463,2760.0694792182053,3011.9968479506933,53011.99684795069,-46864.60422421641,99876.6010721671
1107,46.864604224216414,4,0,-1000,-34.88639181810527,2725.1222343833956,2977.1104561325847,52977.110456132585,-46899.49061603452,99876.6010721671
1108,46.89949061603452,4,0,-1000,-84.2198174192319,2640.547768081857,2892.890638713354,52892.890638713354,-46983.71043345375,99876.6010721671
1109,46.98371043345375,4,0,-1000,-33.28153579367665,2607.2108492569414,2859.609102919676,52859.609102919676,-47016.99196924743,99876.6010721671
1110,47.01699196924743,4,0,-1000,4.045621670577759,2611.255652574784,2863.654724590255,52863.654724590255,-47012.94634757685,99876.6010721671
1111,47.01294634757685,4,0,-1000,-83.8712787671696,2527.0326542375124,2779.7834458230864,52779.78344582309,-47096.81762634402,99876.6010721671
1112,47.09681762634402,4,0,-1000,-46.99817814420726,2479.9240346558613,2732.7852676788752,52732.785267678875,-47143.81580448823,99876.6010721671
1113,47.14381580448823,4,0,-1000,99.53559355307817,2578.964261489741,2832.3208612319577,52832.32086123196,-47044.28021093515,99876.6010721671
1114,47.04428021093515,4,0,-1000,-168.45898749475197,2409.0863524716015,2663.8618737372017,52663.8618737372,-47212.7391984299,99876.6010721671
1115,47.2127391984299,4,0,-1000,-118.39734935056612,2289.9881065043733,2545.46452438664,52545.46452438664,-47331.136547780465,99876.6010721671
1116,47.33113654778047,4,0,-1000,11.186180808984147,2301.168030781303,2556.6507051956214,52556.65070519562,-47319.95036697148,99876.6010721671
1117,47.31995036697148,4,0,-1000,-25.36866374779123,2275.7671885784944,2531.2820414478338,52531.282041447834,-47345.31903071927,99876.6010721671
1118,47.345319030719274,4,0,-1000,-88.82789170793615,2186.5447771532945,2442.454149739897,52442.4541497399,-47434.14692242721,99876.6010721671
1119,47.43414692242721,4,0,-1000,11.48074405445243,2198.018930833545,2453.934893794343,52453.93489379434,-47422.66617837276,99876.6010721671
1120,47.42266617837276,4,0,-1000,-49.075891326907595,2148.8226173511607,2404.8590024674413,52404.85900246744,-47471.74206969966,99876.6010721671
1121,47.471742069699665,4,0,-1000,-74.2813979360264,2074.265333111168,2330.5776045314124,52330.57760453141,-47546.02346763569,99876.6010721671
1122,47.54602346763569,4,0,-1000,68.12099620196221,2142.154305806953,2398.698600733376,52398.698600733376,-47477.90247143373,99876.6010721671
1123,47.47790247143373,4,0,-1000,40.35705101838971,2182.4299222469976,2439.0556517517616,52439.05565175176,-47437.54542041534,99876.6010721671
1124,47.43754542041534,4,0,-1000,-61.92307623539506,2120.31512264308,2377.1325755163707,52377.13257551637,-47499.468496650734,99876.6010721671
1125,47.499468496650735,4,0,-1000,-31.03220124555861,2089.2347715218143,2346.1003742708126,52346.10037427081,-47530.50069789629,99876.6010721671
1126,47.530500697896294,4,0,-1000,-62.202568971876815,2026.8387445706023,2283.8978052989332,52283.89780529893,-47592.70326686817,99876.6010721671
1127,47.59270326686817,4,0,-1000,8.856597226007068,2035.6914198308882,2292.7544025249445,52292.754402524944,-47583.84666964216,99876.6010721671
1128,47.58384666964216,4,0,-1000,19.378675643039855,2055.051318820444,2312.133078167979,52312.13307816798,-47564.467993999126,99876.6010721671
